,Longitude,Latitude,Value
1784,120.39,23.77,25.5
1785,120.42,23.77,25.6
1786,120.45,23.77,25.6
1787,120.48,23.77,25.6
1788,120.51,23.77,25.5
1789,120.54,23.77,25.7
1790,120.57,23.77,25.7
1791,120.6,23.77,25.6
1792,120.63,23.77,25.5
1793,120.66,23.77,25.4
1794,120.69,23.77,25.0
1795,120.72,23.77,24.2
1796,120.75,23.77,23.9
1797,120.78,23.77,23.1
1798,120.81,23.77,18.2
1799,120.84,23.77,21.3
1800,120.87,23.77,21.9
1801,120.9,23.77,22.7
1802,120.93,23.77,18.4
1803,120.96,23.77,18.9
1804,120.99,23.77,17.3
1805,121.02,23.77,19.6
1806,121.05,23.77,14.6
1807,121.08,23.77,13.1
1808,121.11,23.77,9.3
1809,121.14,23.77,10.5
1810,121.17,23.77,4.7
1811,121.2,23.77,3.7
1812,121.23,23.77,6.9
1813,121.26,23.77,13.0
1814,121.29,23.77,16.3
1815,121.32,23.77,20.1
1816,121.35,23.77,19.8
1817,121.38,23.77,10.4
1818,121.41,23.77,18.9
1819,121.44,23.77,23.5
1820,121.47,23.77,26.4
1821,121.5,23.77,26.5
1822,121.53,23.77,25.9
1823,121.56,23.77,26.6
1824,120.21,23.799999999999997,26.1
1825,120.24,23.799999999999997,25.6
1826,120.27,23.799999999999997,25.6
1827,120.3,23.799999999999997,25.6
1828,120.33,23.799999999999997,25.6
1829,120.36,23.799999999999997,26.2
1830,120.39,23.799999999999997,25.6
1831,120.42,23.799999999999997,25.6
1832,120.45,23.799999999999997,25.6
1833,120.48,23.799999999999997,25.6
1834,120.51,23.799999999999997,25.6
1835,120.54,23.799999999999997,25.6
1836,120.57,23.799999999999997,25.7
1837,120.6,23.799999999999997,25.7
1838,120.63,23.799999999999997,25.6
1839,120.66,23.799999999999997,25.4
1840,120.69,23.799999999999997,25.4
1841,120.72,23.799999999999997,24.0
1842,120.75,23.799999999999997,22.2
1843,120.78,23.799999999999997,24.9
1844,120.81,23.799999999999997,22.9
1845,120.84,23.799999999999997,23.4
1846,120.87,23.799999999999997,23.2
1847,120.9,23.799999999999997,23.4
1848,120.93,23.799999999999997,24.1
1849,120.96,23.799999999999997,22.7
1850,120.99,23.799999999999997,23.3
1851,121.02,23.799999999999997,19.1
1852,121.05,23.799999999999997,21.6
1853,121.08,23.799999999999997,18.9
1854,121.11,23.799999999999997,12.4
1855,121.14,23.799999999999997,13.4
1856,121.17,23.799999999999997,9.2
1857,121.2,23.799999999999997,6.4
1858,121.23,23.799999999999997,5.0
1859,121.26,23.799999999999997,16.6
1860,121.29,23.799999999999997,13.5
1861,121.32,23.799999999999997,15.4
1862,121.35,23.799999999999997,11.7
1863,121.38,23.799999999999997,12.9
1864,121.41,23.799999999999997,20.7
1865,121.44,23.799999999999997,25.3
1866,121.47,23.799999999999997,26.1
1867,121.5,23.799999999999997,26.7
1868,121.53,23.799999999999997,25.6
1869,121.56,23.799999999999997,26.3
1870,120.27,23.83,25.6
1871,120.3,23.83,25.6
1872,120.33,23.83,25.7
1873,120.36,23.83,25.7
1874,120.39,23.83,25.7
1875,120.42,23.83,25.7
1876,120.45,23.83,25.7
1877,120.48,23.83,25.7
1878,120.51,23.83,25.7
1879,120.54,23.83,25.7
1880,120.57,23.83,25.7
1881,120.6,23.83,25.9
1882,120.63,23.83,23.0
1883,120.66,23.83,23.9
1884,120.69,23.83,24.9
1885,120.72,23.83,24.3
1886,120.75,23.83,24.7
1887,120.78,23.83,24.8
1888,120.81,23.83,23.9
1889,120.84,23.83,22.1
1890,120.87,23.83,21.4
1891,120.9,23.83,21.3
1892,120.93,23.83,19.9
1893,120.96,23.83,12.5
1894,120.99,23.83,15.4
1895,121.02,23.83,19.9
1896,121.05,23.83,17.1
1897,121.08,23.83,13.1
1898,121.11,23.83,-0.24
1899,121.14,23.83,5.1
1900,121.17,23.83,4.8
1901,121.2,23.83,7.3
1902,121.23,23.83,7.4
1903,121.26,23.83,14.4
1904,121.29,23.83,7.2
1905,121.32,23.83,9.1
1906,121.35,23.83,14.4
1907,121.38,23.83,19.7
1908,121.41,23.83,21.0
1909,121.44,23.83,21.6
1910,121.47,23.83,26.2
1911,121.5,23.83,26.7
1912,121.53,23.83,26.5
1913,121.56,23.83,23.8
1914,120.27,23.86,25.6
1915,120.3,23.86,25.7
1916,120.33,23.86,25.7
1917,120.36,23.86,25.7
1918,120.39,23.86,25.7
1919,120.42,23.86,25.8
1920,120.45,23.86,25.8
1921,120.48,23.86,25.8
1922,120.51,23.86,25.8
1923,120.54,23.86,25.7
1924,120.57,23.86,25.8
1925,120.6,23.86,26.0
1926,120.63,23.86,24.1
1927,120.66,23.86,24.6
1928,120.69,23.86,24.9
1929,120.72,23.86,24.2
1930,120.75,23.86,25.0
1931,120.78,23.86,25.2
1932,120.81,23.86,21.7
1933,120.84,23.86,19.7
1934,120.87,23.86,22.5
1935,120.9,23.86,21.0
1936,120.93,23.86,21.2
1937,120.96,23.86,18.7
1938,120.99,23.86,14.0
1939,121.02,23.86,17.7
1940,121.05,23.86,17.8
1941,121.08,23.86,16.7
1942,121.11,23.86,11.4
1943,121.14,23.86,7.3
1944,121.17,23.86,2.8
1945,121.2,23.86,5.6
1946,121.23,23.86,12.7
1947,121.26,23.86,4.2
1948,121.29,23.86,8.7
1949,121.32,23.86,8.8
1950,121.35,23.86,16.4
1951,121.38,23.86,17.7
1952,121.41,23.86,19.6
1953,121.44,23.86,17.5
1954,121.47,23.86,23.4
1955,121.5,23.86,26.6
1956,121.53,23.86,26.7
1957,121.56,23.86,24.9
1958,121.59,23.86,25.9
1959,120.3,23.89,25.7
1960,120.33,23.89,25.8
1961,120.36,23.89,25.8
1962,120.39,23.89,25.8
1963,120.42,23.89,25.8
1964,120.45,23.89,25.9
1965,120.48,23.89,25.9
1966,120.51,23.89,25.9
1967,120.54,23.89,25.9
1968,120.57,23.89,25.9
1969,120.6,23.89,26.1
1970,120.63,23.89,22.8
1971,120.66,23.89,24.4
1972,120.69,23.89,25.8
1973,120.72,23.89,25.2
1974,120.75,23.89,24.5
1975,120.78,23.89,25.1
1976,120.81,23.89,23.2
1977,120.84,23.89,21.2
1978,120.87,23.89,22.7
1979,120.9,23.89,20.1
1980,120.93,23.89,22.4
1981,120.96,23.89,22.5
1982,120.99,23.89,19.3
1983,121.02,23.89,16.8
1984,121.05,23.89,20.3
1985,121.08,23.89,19.4
1986,121.11,23.89,9.7
1987,121.14,23.89,6.3
1988,121.17,23.89,7.0
1989,121.2,23.89,13.0
1990,121.23,23.89,12.8
1991,121.26,23.89,3.8
1992,121.29,23.89,7.6
1993,121.32,23.89,17.8
1994,121.35,23.89,21.9
1995,121.38,23.89,15.2
1996,121.41,23.89,19.3
1997,121.44,23.89,9.3
1998,121.47,23.89,22.1
1999,121.5,23.89,26.0
2000,121.53,23.89,26.4
2001,121.56,23.89,26.6
2002,121.59,23.89,23.9
2003,120.33,23.919999999999998,25.8
2004,120.36,23.919999999999998,25.8
2005,120.39,23.919999999999998,25.9
2006,120.42,23.919999999999998,25.9
2007,120.45,23.919999999999998,26.0
2008,120.48,23.919999999999998,26.0
2009,120.51,23.919999999999998,26.0
2010,120.54,23.919999999999998,25.7
2011,120.57,23.919999999999998,26.1
2012,120.6,23.919999999999998,26.2
2013,120.63,23.919999999999998,23.0
2014,120.66,23.919999999999998,25.3
2015,120.69,23.919999999999998,26.0
2016,120.72,23.919999999999998,25.2
2017,120.75,23.919999999999998,25.1
2018,120.78,23.919999999999998,24.8
2019,120.81,23.919999999999998,21.5
2020,120.84,23.919999999999998,19.4
2021,120.87,23.919999999999998,22.1
2022,120.9,23.919999999999998,22.3
2023,120.93,23.919999999999998,22.0
2024,120.96,23.919999999999998,23.5
2025,120.99,23.919999999999998,23.1
2026,121.02,23.919999999999998,17.6
2027,121.05,23.919999999999998,21.0
2028,121.08,23.919999999999998,21.5
2029,121.11,23.919999999999998,17.6
2030,121.14,23.919999999999998,13.4
2031,121.17,23.919999999999998,13.7
2032,121.2,23.919999999999998,16.7
2033,121.23,23.919999999999998,12.4
2034,121.26,23.919999999999998,7.9
2035,121.29,23.919999999999998,8.8
2036,121.32,23.919999999999998,12.5
2037,121.35,23.919999999999998,11.5
2038,121.38,23.919999999999998,5.3
2039,121.41,23.919999999999998,10.4
2040,121.44,23.919999999999998,9.3
2041,121.47,23.919999999999998,15.6
2042,121.5,23.919999999999998,25.9
2043,121.53,23.919999999999998,25.7
2044,121.56,23.919999999999998,26.2
2045,121.59,23.919999999999998,26.2
2046,120.33,23.95,25.9
2047,120.36,23.95,25.9
2048,120.39,23.95,26.0
2049,120.42,23.95,26.0
2050,120.45,23.95,26.1
2051,120.48,23.95,27.0
2052,120.51,23.95,26.1
2053,120.54,23.95,26.1
2054,120.57,23.95,26.5
2055,120.6,23.95,26.2
2056,120.63,23.95,23.4
2057,120.66,23.95,25.3
2058,120.69,23.95,26.0
2059,120.72,23.95,25.1
2060,120.75,23.95,24.9
2061,120.78,23.95,24.9
2062,120.81,23.95,20.5
2063,120.84,23.95,21.5
2064,120.87,23.95,23.0
2065,120.9,23.95,22.5
2066,120.93,23.95,23.8
2067,120.96,23.95,24.7
2068,120.99,23.95,24.4
2069,121.02,23.95,18.7
2070,121.05,23.95,18.5
2071,121.08,23.95,21.9
2072,121.11,23.95,20.8
2073,121.14,23.95,17.0
2074,121.17,23.95,18.7
2075,121.2,23.95,18.7
2076,121.23,23.95,17.5
2077,121.26,23.95,5.6
2078,121.29,23.95,4.1
2079,121.32,23.95,6.4
2080,121.35,23.95,7.9
2081,121.38,23.95,11.7
2082,121.41,23.95,17.3
2083,121.44,23.95,16.1
2084,121.47,23.95,19.3
2085,121.5,23.95,26.1
2086,121.53,23.95,26.7
2087,121.56,23.95,26.3
2088,121.59,23.95,26.1
2089,120.36,23.98,25.9
2090,120.39,23.98,26.0
2091,120.42,23.98,26.2
2092,120.45,23.98,26.2
2093,120.48,23.98,26.2
2094,120.51,23.98,25.8
2095,120.54,23.98,26.2
2096,120.57,23.98,26.3
2097,120.6,23.98,25.8
2098,120.63,23.98,25.5
2099,120.66,23.98,25.9
2100,120.69,23.98,25.8
2101,120.72,23.98,25.6
2102,120.75,23.98,25.6
2103,120.78,23.98,25.6
2104,120.81,23.98,23.3
2105,120.84,23.98,22.1
2106,120.87,23.98,24.9
2107,120.9,23.98,24.5
2108,120.93,23.98,24.9
2109,120.96,23.98,24.9
2110,120.99,23.98,25.3
2111,121.02,23.98,21.3
2112,121.05,23.98,18.5
2113,121.08,23.98,18.3
2114,121.11,23.98,19.3
2115,121.14,23.98,20.1
2116,121.17,23.98,13.5
2117,121.2,23.98,9.3
2118,121.23,23.98,11.3
2119,121.26,23.98,4.7
2120,121.29,23.98,7.9
2121,121.32,23.98,11.5
2122,121.35,23.98,11.8
2123,121.38,23.98,16.1
2124,121.41,23.98,16.2
2125,121.44,23.98,23.6
2126,121.47,23.98,26.0
2127,121.5,23.98,20.7
2128,121.53,23.98,21.9
2129,121.56,23.98,27.0
2130,121.59,23.98,26.1
2131,121.62,23.98,26.0
2132,120.36,24.009999999999998,26.0
2133,120.39,24.009999999999998,26.1
2134,120.42,24.009999999999998,27.0
2135,120.45,24.009999999999998,26.3
2136,120.48,24.009999999999998,26.3
2137,120.51,24.009999999999998,26.2
2138,120.54,24.009999999999998,26.3
2139,120.57,24.009999999999998,26.3
2140,120.6,24.009999999999998,25.1
2141,120.63,24.009999999999998,26.2
2142,120.66,24.009999999999998,25.3
2143,120.69,24.009999999999998,26.2
2144,120.72,24.009999999999998,26.1
2145,120.75,24.009999999999998,25.4
2146,120.78,24.009999999999998,22.8
2147,120.81,24.009999999999998,25.8
2148,120.84,24.009999999999998,25.6
2149,120.87,24.009999999999998,24.2
2150,120.9,24.009999999999998,23.9
2151,120.93,24.009999999999998,22.8
2152,120.96,24.009999999999998,25.6
2153,120.99,24.009999999999998,24.5
2154,121.02,24.009999999999998,21.0
2155,121.05,24.009999999999998,24.7
2156,121.08,24.009999999999998,25.1
2157,121.11,24.009999999999998,23.2
2158,121.14,24.009999999999998,22.6
2159,121.17,24.009999999999998,22.0
2160,121.2,24.009999999999998,20.7
2161,121.23,24.009999999999998,16.6
2162,121.26,24.009999999999998,11.3
2163,121.29,24.009999999999998,14.0
2164,121.32,24.009999999999998,19.8
2165,121.35,24.009999999999998,23.4
2166,121.38,24.009999999999998,25.1
2167,121.41,24.009999999999998,25.6
2168,121.44,24.009999999999998,22.5
2169,121.47,24.009999999999998,18.7
2170,121.5,24.009999999999998,19.9
2171,121.53,24.009999999999998,26.5
2172,121.56,24.009999999999998,27.2
2173,121.59,24.009999999999998,26.3
2174,121.62,24.009999999999998,26.0
2175,120.39,24.04,26.2
2176,120.42,24.04,26.3
2177,120.45,24.04,26.3
2178,120.48,24.04,26.3
2179,120.51,24.04,26.3
2180,120.54,24.04,27.4
2181,120.57,24.04,26.1
2182,120.6,24.04,25.3
2183,120.63,24.04,26.4
2184,120.66,24.04,26.4
2185,120.69,24.04,25.6
2186,120.72,24.04,25.5
2187,120.75,24.04,25.0
2188,120.78,24.04,23.9
2189,120.81,24.04,24.4
2190,120.84,24.04,24.4
2191,120.87,24.04,25.6
2192,120.9,24.04,24.0
2193,120.93,24.04,22.0
2194,120.96,24.04,23.9
2195,120.99,24.04,24.8
2196,121.02,24.04,16.7
2197,121.05,24.04,19.1
2198,121.08,24.04,21.5
2199,121.11,24.04,21.5
2200,121.14,24.04,22.9
2201,121.17,24.04,17.6
2202,121.2,24.04,21.4
2203,121.23,24.04,19.3
2204,121.26,24.04,14.5
2205,121.29,24.04,7.9
2206,121.32,24.04,17.9
2207,121.35,24.04,21.4
2208,121.38,24.04,19.0
2209,121.41,24.04,18.3
2210,121.44,24.04,20.0
2211,121.47,24.04,14.4
2212,121.5,24.04,16.7
2213,121.53,24.04,23.3
2214,121.56,24.04,22.7
2215,121.59,24.04,25.1
2216,120.42,24.07,25.9
2217,120.45,24.07,26.3
2218,120.48,24.07,26.4
2219,120.51,24.07,26.4
2220,120.54,24.07,26.4
2221,120.57,24.07,26.1
2222,120.6,24.07,26.5
2223,120.63,24.07,26.6
2224,120.66,24.07,25.8
2225,120.69,24.07,26.8
2226,120.72,24.07,26.6
2227,120.75,24.07,25.8
2228,120.78,24.07,25.2
2229,120.81,24.07,23.5
2230,120.84,24.07,23.0
2231,120.87,24.07,26.0
2232,120.9,24.07,25.4
2233,120.93,24.07,25.6
2234,120.96,24.07,26.3
2235,120.99,24.07,26.1
2236,121.02,24.07,24.3
2237,121.05,24.07,19.5
2238,121.08,24.07,21.9
2239,121.11,24.07,18.2
2240,121.14,24.07,22.0
2241,121.17,24.07,19.1
2242,121.2,24.07,21.5
2243,121.23,24.07,16.0
2244,121.26,24.07,14.7
2245,121.29,24.07,8.1
2246,121.32,24.07,11.6
2247,121.35,24.07,16.5
2248,121.38,24.07,14.2
2249,121.41,24.07,7.5
2250,121.44,24.07,12.3
2251,121.47,24.07,12.1
2252,121.5,24.07,17.0
2253,121.53,24.07,20.7
2254,121.56,24.07,25.0
2255,121.59,24.07,26.0
2256,120.45,24.099999999999998,26.4
2257,120.48,24.099999999999998,26.4
2258,120.51,24.099999999999998,26.5
2259,120.54,24.099999999999998,26.5
2260,120.57,24.099999999999998,26.5
2261,120.6,24.099999999999998,25.7
2262,120.63,24.099999999999998,26.7
2263,120.66,24.099999999999998,26.8
2264,120.69,24.099999999999998,28.1
2265,120.72,24.099999999999998,26.9
2266,120.75,24.099999999999998,23.6
2267,120.78,24.099999999999998,25.9
2268,120.81,24.099999999999998,24.6
2269,120.84,24.099999999999998,24.2
2270,120.87,24.099999999999998,25.3
2271,120.9,24.099999999999998,23.9
2272,120.93,24.099999999999998,25.0
2273,120.96,24.099999999999998,23.9
2274,120.99,24.099999999999998,24.9
2275,121.02,24.099999999999998,26.9
2276,121.05,24.099999999999998,25.4
2277,121.08,24.099999999999998,25.8
2278,121.11,24.099999999999998,24.3
2279,121.14,24.099999999999998,23.9
2280,121.17,24.099999999999998,17.9
2281,121.2,24.099999999999998,18.4
2282,121.23,24.099999999999998,21.6
2283,121.26,24.099999999999998,20.0
2284,121.29,24.099999999999998,16.0
2285,121.32,24.099999999999998,6.3
2286,121.35,24.099999999999998,9.7
2287,121.38,24.099999999999998,8.7
2288,121.41,24.099999999999998,8.4
2289,121.44,24.099999999999998,12.4
2290,121.47,24.099999999999998,9.3
2291,121.5,24.099999999999998,22.4
2292,121.53,24.099999999999998,22.5
2293,121.56,24.099999999999998,27.4
2294,121.59,24.099999999999998,26.8
2295,120.45,24.13,26.5
2296,120.48,24.13,26.5
2297,120.51,24.13,26.5
2298,120.54,24.13,26.6
2299,120.57,24.13,26.7
2300,120.6,24.13,26.4
2301,120.63,24.13,26.3
2302,120.66,24.13,26.7
2303,120.69,24.13,26.9
2304,120.72,24.13,26.8
2305,120.75,24.13,26.4
2306,120.78,24.13,26.1
2307,120.81,24.13,23.9
2308,120.84,24.13,22.0
2309,120.87,24.13,24.5
2310,120.9,24.13,24.1
2311,120.93,24.13,23.4
2312,120.96,24.13,23.2
2313,120.99,24.13,18.3
2314,121.02,24.13,18.0
2315,121.05,24.13,21.3
2316,121.08,24.13,22.0
2317,121.11,24.13,20.6
2318,121.14,24.13,22.9
2319,121.17,24.13,24.6
2320,121.2,24.13,23.0
2321,121.23,24.13,18.8
2322,121.26,24.13,11.1
2323,121.29,24.13,11.0
2324,121.32,24.13,12.5
2325,121.35,24.13,14.3
2326,121.38,24.13,17.0
2327,121.41,24.13,16.3
2328,121.44,24.13,13.4
2329,121.47,24.13,11.6
2330,121.5,24.13,15.8
2331,121.53,24.13,13.3
2332,121.56,24.13,21.0
2333,121.59,24.13,21.5
2334,121.62,24.13,26.5
2335,120.48,24.16,26.6
2336,120.51,24.16,26.6
2337,120.54,24.16,26.7
2338,120.57,24.16,24.8
2339,120.6,24.16,26.1
2340,120.63,24.16,26.5
2341,120.66,24.16,26.4
2342,120.69,24.16,26.5
2343,120.72,24.16,26.7
2344,120.75,24.16,26.0
2345,120.78,24.16,25.4
2346,120.81,24.16,25.1
2347,120.84,24.16,25.0
2348,120.87,24.16,24.8
2349,120.9,24.16,24.9
2350,120.93,24.16,24.6
2351,120.96,24.16,25.2
2352,120.99,24.16,21.4
2353,121.02,24.16,16.1
2354,121.05,24.16,10.2
2355,121.08,24.16,14.5
2356,121.11,24.16,13.0
2357,121.14,24.16,21.2
2358,121.17,24.16,23.4
2359,121.2,24.16,21.8
2360,121.23,24.16,14.5
2361,121.26,24.16,11.9
2362,121.29,24.16,13.0
2363,121.32,24.16,17.5
2364,121.35,24.16,18.0
2365,121.38,24.16,19.6
2366,121.41,24.16,22.0
2367,121.44,24.16,22.7
2368,121.47,24.16,19.9
2369,121.5,24.16,23.2
2370,121.53,24.16,24.9
2371,121.56,24.16,26.4
2372,121.59,24.16,27.7
2373,121.62,24.16,26.9
2374,120.51,24.189999999999998,26.7
2375,120.54,24.189999999999998,26.8
2376,120.57,24.189999999999998,26.0
2377,120.6,24.189999999999998,25.7
2378,120.63,24.189999999999998,26.6
2379,120.66,24.189999999999998,26.4
2380,120.69,24.189999999999998,26.4
2381,120.72,24.189999999999998,26.4
2382,120.75,24.189999999999998,26.0
2383,120.78,24.189999999999998,25.6
2384,120.81,24.189999999999998,24.0
2385,120.84,24.189999999999998,25.3
2386,120.87,24.189999999999998,23.3
2387,120.9,24.189999999999998,24.7
2388,120.93,24.189999999999998,24.7
2389,120.96,24.189999999999998,22.1
2390,120.99,24.189999999999998,20.5
2391,121.02,24.189999999999998,21.4
2392,121.05,24.189999999999998,16.4
2393,121.08,24.189999999999998,10.2
2394,121.11,24.189999999999998,15.3
2395,121.14,24.189999999999998,13.3
2396,121.17,24.189999999999998,20.2
2397,121.2,24.189999999999998,22.1
2398,121.23,24.189999999999998,13.9
2399,121.26,24.189999999999998,12.3
2400,121.29,24.189999999999998,10.2
2401,121.32,24.189999999999998,13.9
2402,121.35,24.189999999999998,16.5
2403,121.38,24.189999999999998,15.5
2404,121.41,24.189999999999998,18.3
2405,121.44,24.189999999999998,24.3
2406,121.47,24.189999999999998,25.0
2407,121.5,24.189999999999998,25.0
2408,121.53,24.189999999999998,22.8
2409,121.56,24.189999999999998,21.7
2410,121.59,24.189999999999998,24.6
2411,121.62,24.189999999999998,26.2
2412,120.51,24.22,26.8
2413,120.54,24.22,26.8
2414,120.57,24.22,26.7
2415,120.6,24.22,24.8
2416,120.63,24.22,26.1
2417,120.66,24.22,26.2
2418,120.69,24.22,25.9
2419,120.72,24.22,26.2
2420,120.75,24.22,25.3
2421,120.78,24.22,24.0
2422,120.81,24.22,24.6
2423,120.84,24.22,25.3
2424,120.87,24.22,23.9
2425,120.9,24.22,22.3
2426,120.93,24.22,17.9
2427,120.96,24.22,17.7
2428,120.99,24.22,21.8
2429,121.02,24.22,24.1
2430,121.05,24.22,24.5
2431,121.08,24.22,21.3
2432,121.11,24.22,16.3
2433,121.14,24.22,11.9
2434,121.17,24.22,12.0
2435,121.2,24.22,17.5
2436,121.23,24.22,14.1
2437,121.26,24.22,17.9
2438,121.29,24.22,17.4
2439,121.32,24.22,12.7
2440,121.35,24.22,10.3
2441,121.38,24.22,15.8
2442,121.41,24.22,18.7
2443,121.44,24.22,19.4
2444,121.47,24.22,25.0
2445,121.5,24.22,20.6
2446,121.53,24.22,18.2
2447,121.56,24.22,15.5
2448,121.59,24.22,15.4
2449,121.62,24.22,23.9
2450,121.65,24.22,21.4
2451,121.68,24.22,25.0
2452,120.54,24.25,26.9
2453,120.57,24.25,26.9
2454,120.6,24.25,25.5
2455,120.63,24.25,25.8
2456,120.66,24.25,26.0
2457,120.69,24.25,26.1
2458,120.72,24.25,26.2
2459,120.75,24.25,25.4
2460,120.78,24.25,23.9
2461,120.81,24.25,25.8
2462,120.84,24.25,25.7
2463,120.87,24.25,25.1
2464,120.9,24.25,21.6
2465,120.93,24.25,18.3
2466,120.96,24.25,19.3
2467,120.99,24.25,19.3
2468,121.02,24.25,19.0
2469,121.05,24.25,21.3
2470,121.08,24.25,23.6
2471,121.11,24.25,23.1
2472,121.14,24.25,18.9
2473,121.17,24.25,21.9
2474,121.2,24.25,19.6
2475,121.23,24.25,14.1
2476,121.26,24.25,19.4
2477,121.29,24.25,13.8
2478,121.32,24.25,13.4
2479,121.35,24.25,9.5
2480,121.38,24.25,13.1
2481,121.41,24.25,13.7
2482,121.44,24.25,19.7
2483,121.47,24.25,22.0
2484,121.5,24.25,22.1
2485,121.53,24.25,15.9
2486,121.56,24.25,10.2
2487,121.59,24.25,17.9
2488,121.62,24.25,21.4
2489,121.65,24.25,15.1
2490,121.68,24.25,22.7
2491,120.54,24.279999999999998,27.0
2492,120.57,24.279999999999998,27.0
2493,120.6,24.279999999999998,26.2
2494,120.63,24.279999999999998,25.6
2495,120.66,24.279999999999998,25.9
2496,120.69,24.279999999999998,26.0
2497,120.72,24.279999999999998,26.0
2498,120.75,24.279999999999998,26.0
2499,120.78,24.279999999999998,26.3
2500,120.81,24.279999999999998,26.0
2501,120.84,24.279999999999998,25.5
2502,120.87,24.279999999999998,25.2
2503,120.9,24.279999999999998,25.2
2504,120.93,24.279999999999998,23.9
2505,120.96,24.279999999999998,21.0
2506,120.99,24.279999999999998,19.7
2507,121.02,24.279999999999998,13.2
2508,121.05,24.279999999999998,14.7
2509,121.08,24.279999999999998,20.3
2510,121.11,24.279999999999998,17.8
2511,121.14,24.279999999999998,18.8
2512,121.17,24.279999999999998,17.3
2513,121.2,24.279999999999998,19.6
2514,121.23,24.279999999999998,21.3
2515,121.26,24.279999999999998,21.2
2516,121.29,24.279999999999998,19.7
2517,121.32,24.279999999999998,10.2
2518,121.35,24.279999999999998,15.9
2519,121.38,24.279999999999998,9.6
2520,121.41,24.279999999999998,16.4
2521,121.44,24.279999999999998,15.3
2522,121.47,24.279999999999998,16.0
2523,121.5,24.279999999999998,21.6
2524,121.53,24.279999999999998,13.0
2525,121.56,24.279999999999998,15.7
2526,121.59,24.279999999999998,15.7
2527,121.62,24.279999999999998,14.7
2528,121.65,24.279999999999998,23.5
2529,121.68,24.279999999999998,26.7
2530,121.71,24.279999999999998,18.6
2531,121.74,24.279999999999998,27.2
2532,120.57,24.31,27.0
2533,120.6,24.31,26.8
2534,120.63,24.31,26.5
2535,120.66,24.31,25.8
2536,120.69,24.31,25.9
2537,120.72,24.31,26.5
2538,120.75,24.31,25.4
2539,120.78,24.31,26.0
2540,120.81,24.31,25.5
2541,120.84,24.31,25.4
2542,120.87,24.31,25.4
2543,120.9,24.31,21.7
2544,120.93,24.31,24.7
2545,120.96,24.31,23.5
2546,120.99,24.31,21.4
2547,121.02,24.31,16.3
2548,121.05,24.31,10.7
2549,121.08,24.31,8.9
2550,121.11,24.31,10.8
2551,121.14,24.31,13.1
2552,121.17,24.31,15.4
2553,121.2,24.31,11.8
2554,121.23,24.31,17.2
2555,121.26,24.31,20.2
2556,121.29,24.31,21.2
2557,121.32,24.31,19.4
2558,121.35,24.31,17.7
2559,121.38,24.31,13.9
2560,121.41,24.31,6.6
2561,121.44,24.31,10.8
2562,121.47,24.31,16.9
2563,121.5,24.31,15.2
2564,121.53,24.31,16.7
2565,121.56,24.31,17.7
2566,121.59,24.31,21.4
2567,121.62,24.31,16.1
2568,121.65,24.31,19.5
2569,121.68,24.31,23.3
2570,121.71,24.31,26.5
2571,121.74,24.31,28.4
2572,120.57,24.34,26.9
2573,120.6,24.34,26.9
2574,120.63,24.34,26.7
2575,120.66,24.34,26.3
2576,120.69,24.34,26.5
2577,120.72,24.34,26.2
2578,120.75,24.34,25.9
2579,120.78,24.34,25.6
2580,120.81,24.34,25.8
2581,120.84,24.34,26.0
2582,120.87,24.34,25.5
2583,120.9,24.34,24.0
2584,120.93,24.34,24.6
2585,120.96,24.34,21.7
2586,120.99,24.34,19.8
2587,121.02,24.34,21.0
2588,121.05,24.34,13.3
2589,121.08,24.34,10.3
2590,121.11,24.34,5.7
2591,121.14,24.34,7.3
2592,121.17,24.34,13.4
2593,121.2,24.34,6.2
2594,121.23,24.34,16.8
2595,121.26,24.34,18.0
2596,121.29,24.34,19.8
2597,121.32,24.34,18.2
2598,121.35,24.34,15.2
2599,121.38,24.34,15.9
2600,121.41,24.34,11.8
2601,121.44,24.34,7.8
2602,121.47,24.34,11.5
2603,121.5,24.34,11.8
2604,121.53,24.34,13.5
2605,121.56,24.34,22.2
2606,121.59,24.34,24.7
2607,121.62,24.34,26.2
2608,121.65,24.34,22.8
2609,121.68,24.34,28.3
2610,121.71,24.34,26.9
2611,121.74,24.34,28.3
2612,120.6,24.369999999999997,26.9
2613,120.63,24.369999999999997,26.9
2614,120.66,24.369999999999997,26.6
2615,120.69,24.369999999999997,26.6
2616,120.72,24.369999999999997,24.6
2617,120.75,24.369999999999997,24.3
2618,120.78,24.369999999999997,25.4
2619,120.81,24.369999999999997,23.6
2620,120.84,24.369999999999997,25.1
2621,120.87,24.369999999999997,25.7
2622,120.9,24.369999999999997,20.7
2623,120.93,24.369999999999997,21.1
2624,120.96,24.369999999999997,23.9
2625,120.99,24.369999999999997,23.2
2626,121.02,24.369999999999997,22.3
2627,121.05,24.369999999999997,15.5
2628,121.08,24.369999999999997,18.3
2629,121.11,24.369999999999997,11.7
2630,121.14,24.369999999999997,9.0
2631,121.17,24.369999999999997,7.5
2632,121.2,24.369999999999997,7.7
2633,121.23,24.369999999999997,8.5
2634,121.26,24.369999999999997,15.1
2635,121.29,24.369999999999997,17.7
2636,121.32,24.369999999999997,16.7
2637,121.35,24.369999999999997,17.0
2638,121.38,24.369999999999997,16.3
2639,121.41,24.369999999999997,11.9
2640,121.44,24.369999999999997,2.5
